":ID",":LABEL","description","rule_reference","date"
"VIOL_4464","Violation","bias","MCR 2.003(D)",""
"VIOL_4465","Violation","bias","MCR 2.003(C)",""
"VIOL_4466","Violation","bias","MCR 2.113",""
"VIOL_4467","Violation","bias","MCR 2.003(D)",""
"VIOL_4468","Violation","bias","MCR 2.003(C)",""
"VIOL_4469","Violation","bias","MCR 2.113",""
"VIOL_4470","Violation","bias","MCR 2.003(D)",""
"VIOL_4471","Violation","bias","MCR 2.003(C)",""
"VIOL_4472","Violation","bias","MCR 2.113",""
"VIOL_4473","Violation","bias","MCR 2.003(D)",""
"VIOL_4474","Violation","bias","MCR 2.003(C)",""
"VIOL_4475","Violation","bias","MCR 2.113",""
"VIOL_4476","Violation","bias","MCR 2.003(D)",""
"VIOL_4477","Violation","bias","MCR 2.003(C)",""
"VIOL_4478","Violation","ex_parte","",""
"VIOL_4479","Violation","ex_parte","",""
"VIOL_4480","Violation","ex_parte","",""
"VIOL_4481","Violation","ex_parte","MCR 3.207(B)",""
"VIOL_4482","Violation","ex_parte","",""
"VIOL_4483","Violation","ex_parte","",""
"VIOL_4484","Violation","ex_parte","",""
"VIOL_4485","Violation","ex_parte","",""
"VIOL_4486","Violation","ex_parte","MCR 3.207(B)",""
"VIOL_4487","Violation","ex_parte","",""
"VIOL_4488","Violation","ex_parte","",""
"VIOL_4489","Violation","ex_parte","",""
"VIOL_4490","Violation","ex_parte","MCR 3.207(B)",""
"VIOL_4491","Violation","ex_parte","",""
"VIOL_4492","Violation","ex_parte","",""
"VIOL_4493","Violation","ex_parte","",""
"VIOL_4494","Violation","ex_parte","",""
"VIOL_4495","Violation","ex_parte","MCR 3.207(B)",""
"VIOL_4496","Violation","ex_parte","",""
"VIOL_4497","Violation","ex_parte","",""
"VIOL_4498","Violation","ex_parte","",""
"VIOL_4499","Violation","ex_parte","",""
"VIOL_4500","Violation","ex_parte","",""
"VIOL_4501","Violation","ex_parte","",""
"VIOL_4502","Violation","ex_parte","","2025-08-08"
"VIOL_4503","Violation","ex_parte","",""
"VIOL_4504","Violation","ex_parte","","2025-08-08"
"VIOL_4505","Violation","ex_parte","","2025-08-08"
"VIOL_4506","Violation","ex_parte","",""
"VIOL_4507","Violation","ex_parte","","2025-08-08"
"VIOL_4508","Violation","ex_parte","","2025-08-08"
"VIOL_4509","Violation","ex_parte","",""
"VIOL_4510","Violation","ex_parte","","2025-08-08"
"VIOL_4511","Violation","ex_parte","","2025-08-08"
"VIOL_4512","Violation","ex_parte","",""
"VIOL_4513","Violation","ex_parte","","2025-08-08"
"VIOL_4514","Violation","ex_parte","","2025-08-08"
"VIOL_4515","Violation","ex_parte","",""
"VIOL_4516","Violation","ex_parte","","2025-08-08"
"VIOL_4517","Violation","ex_parte","","2025-08-08"
"VIOL_4518","Violation","ex_parte","",""
"VIOL_4519","Violation","ex_parte","","2025-08-08"
"VIOL_4520","Violation","ex_parte","","2025-08-08"
"VIOL_4521","Violation","ex_parte","",""
"VIOL_4522","Violation","ex_parte","","2025-08-08"
"VIOL_4523","Violation","bias","MCR 2.003",""
"VIOL_4524","Violation","bias","",""
"VIOL_4525","Violation","bias","MCR 2.003(C)",""
"VIOL_4526","Violation","bias","",""
"VIOL_4527","Violation","bias","",""
"VIOL_4528","Violation","bias","",""
"VIOL_4529","Violation","bias","",""
"VIOL_4530","Violation","bias","MCR 2.003",""
"VIOL_4531","Violation","bias","",""
"VIOL_4532","Violation","bias","MCR 2.003(C)",""
"VIOL_4533","Violation","bias","",""
"VIOL_4534","Violation","bias","",""
"VIOL_4535","Violation","bias","",""
"VIOL_4536","Violation","bias","",""
"VIOL_4537","Violation","bias","MCR 2.003",""
"VIOL_4538","Violation","bias","",""
"VIOL_4539","Violation","bias","MCR 2.003(C)",""
"VIOL_4540","Violation","bias","",""
"VIOL_4541","Violation","bias","",""
"VIOL_4542","Violation","bias","",""
"VIOL_4543","Violation","bias","",""
"VIOL_4544","Violation","ex_parte","","2025-08-08"
"VIOL_4545","Violation","ex_parte","",""
"VIOL_4546","Violation","ex_parte","","2025-08-08"
"VIOL_4547","Violation","ex_parte","","2025-08-08"
"VIOL_4548","Violation","ex_parte","",""
"VIOL_4549","Violation","ex_parte","","2025-08-08"
"VIOL_4550","Violation","ex_parte","","2025-08-08"
"VIOL_4551","Violation","ex_parte","",""
"VIOL_4552","Violation","ex_parte","","2025-08-08"
"VIOL_4553","Violation","ex_parte","","2025-08-08"
"VIOL_4554","Violation","ex_parte","",""
"VIOL_4555","Violation","ex_parte","","2025-08-08"
"VIOL_4556","Violation","ex_parte","","2025-08-08"
"VIOL_4557","Violation","ex_parte","",""
"VIOL_4558","Violation","ex_parte","","2025-08-08"
"VIOL_4559","Violation","ex_parte","","2025-08-08"
"VIOL_4560","Violation","ex_parte","",""
"VIOL_4561","Violation","ex_parte","","2025-08-08"
"VIOL_4562","Violation","ex_parte","","2025-08-08"
"VIOL_4563","Violation","ex_parte","",""
"VIOL_4564","Violation","ex_parte","","2025-08-08"
"VIOL_4565","Violation","ex_parte","","2025-08-08"
"VIOL_4566","Violation","ex_parte","",""
"VIOL_4567","Violation","ex_parte","","2025-08-08"
"VIOL_4568","Violation","ex_parte","","2025-08-08"
"VIOL_4569","Violation","ex_parte","",""
"VIOL_4570","Violation","ex_parte","","2025-08-08"
"VIOL_4571","Violation","ex_parte","","2025-08-08"
"VIOL_4572","Violation","ex_parte","",""
"VIOL_4573","Violation","ex_parte","","2025-08-08"
"VIOL_4574","Violation","ex_parte","","2025-08-08"
"VIOL_4575","Violation","ex_parte","",""
"VIOL_4576","Violation","ex_parte","","2025-08-08"
"VIOL_4577","Violation","bias","",""
"VIOL_4578","Violation","ex_parte","","2025-08-08"
"VIOL_4579","Violation","ex_parte","MCR 3.206",""
"VIOL_4580","Violation","ex_parte","",""
"VIOL_4581","Violation","bias","",""
"VIOL_4582","Violation","ex_parte","",""
"VIOL_4583","Violation","ex_parte","",""
"VIOL_4584","Violation","ex_parte","",""
"VIOL_4585","Violation","ex_parte","","2025-08-08"
"VIOL_4586","Violation","ex_parte","",""
"VIOL_4587","Violation","bias","",""
"VIOL_4588","Violation","ex_parte","",""
"VIOL_4589","Violation","ex_parte","",""
"VIOL_4590","Violation","ex_parte","",""
"VIOL_4591","Violation","ex_parte","","2025-08-08"
"VIOL_4592","Violation","ex_parte","",""
"VIOL_4593","Violation","bias","",""
"VIOL_4594","Violation","ex_parte","",""
"VIOL_4595","Violation","ex_parte","",""
"VIOL_4596","Violation","ex_parte","",""
"VIOL_4597","Violation","ex_parte","","2025-08-08"
"VIOL_4598","Violation","ex_parte","",""
"VIOL_4599","Violation","bias","",""
"VIOL_4600","Violation","ex_parte","",""
"VIOL_4601","Violation","ex_parte","",""
"VIOL_4602","Violation","ex_parte","",""
"VIOL_4603","Violation","ex_parte","","2025-08-08"
"VIOL_4604","Violation","ex_parte","",""
"VIOL_4605","Violation","bias","",""
"VIOL_4606","Violation","ex_parte","",""
"VIOL_4607","Violation","ex_parte","",""
"VIOL_4608","Violation","ex_parte","",""
"VIOL_4609","Violation","ex_parte","","2025-08-08"
"VIOL_4610","Violation","ex_parte","",""
"VIOL_4611","Violation","bias","",""
"VIOL_4612","Violation","ex_parte","",""
"VIOL_4613","Violation","ex_parte","",""
"VIOL_4614","Violation","ex_parte","",""
"VIOL_4615","Violation","ex_parte","","2025-08-08"
"VIOL_4616","Violation","ex_parte","",""
"VIOL_4617","Violation","bias","",""
"VIOL_4618","Violation","ex_parte","",""
"VIOL_4619","Violation","ex_parte","",""
"VIOL_4620","Violation","ex_parte","",""
"VIOL_4621","Violation","ex_parte","","2025-08-08"
"VIOL_4622","Violation","ex_parte","",""
"VIOL_4623","Violation","bias","",""
"VIOL_4624","Violation","ex_parte","",""
"VIOL_4625","Violation","ex_parte","",""
"VIOL_4626","Violation","ex_parte","",""
"VIOL_4627","Violation","ex_parte","","2025-08-08"
"VIOL_4628","Violation","ex_parte","",""
"VIOL_4629","Violation","bias","",""
"VIOL_4630","Violation","ex_parte","",""
"VIOL_4631","Violation","ex_parte","",""
"VIOL_4632","Violation","ex_parte","",""
"VIOL_4633","Violation","ex_parte","","2025-08-08"
"VIOL_4634","Violation","ex_parte","",""
"VIOL_4635","Violation","bias","",""
"VIOL_4636","Violation","ex_parte","",""
"VIOL_4637","Violation","ex_parte","",""
"VIOL_4638","Violation","ex_parte","",""
"VIOL_4639","Violation","ex_parte","","2025-08-08"
"VIOL_4640","Violation","ex_parte","",""
"VIOL_4641","Violation","bias","",""
"VIOL_4642","Violation","ex_parte","",""
"VIOL_4643","Violation","ex_parte","",""
"VIOL_4644","Violation","ex_parte","",""
"VIOL_4645","Violation","ex_parte","","2025-08-08"
"VIOL_4646","Violation","ex_parte","",""
"VIOL_4647","Violation","bias","",""
"VIOL_4648","Violation","ex_parte","",""
"VIOL_4649","Violation","ex_parte","",""
"VIOL_4650","Violation","ex_parte","",""
"VIOL_4651","Violation","ex_parte","","2025-08-08"
"VIOL_4652","Violation","ex_parte","",""
"VIOL_4653","Violation","bias","",""
"VIOL_4654","Violation","ex_parte","",""
"VIOL_4655","Violation","ex_parte","",""
"VIOL_4656","Violation","ex_parte","",""
"VIOL_4657","Violation","ex_parte","","2025-08-08"
"VIOL_4658","Violation","ex_parte","",""
"VIOL_4659","Violation","bias","",""
"VIOL_4660","Violation","ex_parte","",""
"VIOL_4661","Violation","ex_parte","",""
"VIOL_4662","Violation","ex_parte","",""
"VIOL_4663","Violation","ex_parte","","2025-08-08"
"VIOL_4664","Violation","ex_parte","",""
"VIOL_4665","Violation","bias","",""
"VIOL_4666","Violation","ex_parte","",""
"VIOL_4667","Violation","ex_parte","",""
"VIOL_4668","Violation","ex_parte","",""
"VIOL_4669","Violation","ex_parte","","2025-08-08"
"VIOL_4670","Violation","ex_parte","",""
"VIOL_4671","Violation","bias","",""
"VIOL_4672","Violation","ex_parte","",""
"VIOL_4673","Violation","ex_parte","",""
"VIOL_4674","Violation","ex_parte","",""
"VIOL_4675","Violation","ex_parte","","2025-08-08"
"VIOL_4676","Violation","ex_parte","",""
"VIOL_4677","Violation","bias","",""
"VIOL_4678","Violation","ex_parte","",""
"VIOL_4679","Violation","ex_parte","",""
"VIOL_4680","Violation","ex_parte","",""
"VIOL_4681","Violation","ex_parte","","2025-08-08"
"VIOL_4682","Violation","ex_parte","",""
"VIOL_4683","Violation","bias","",""
"VIOL_4684","Violation","ex_parte","",""
"VIOL_4685","Violation","ex_parte","",""
"VIOL_4686","Violation","ex_parte","",""
"VIOL_4687","Violation","ex_parte","","2025-08-08"
"VIOL_4688","Violation","ex_parte","MCR 3.207(B)",""
"VIOL_4689","Violation","ex_parte","",""
"VIOL_4690","Violation","ex_parte","",""
"VIOL_4691","Violation","ex_parte","",""
"VIOL_4692","Violation","bias","",""
"VIOL_4693","Violation","ex_parte","",""
"VIOL_4694","Violation","ex_parte","",""
"VIOL_4695","Violation","ex_parte","",""
"VIOL_4696","Violation","ex_parte","","2025-08-08"
"VIOL_4697","Violation","ex_parte","",""
"VIOL_4698","Violation","bias","",""
"VIOL_4699","Violation","ex_parte","",""
"VIOL_4700","Violation","ex_parte","",""
"VIOL_4701","Violation","ex_parte","",""
"VIOL_4702","Violation","ex_parte","","2025-08-08"
"VIOL_4703","Violation","ex_parte","",""
"VIOL_4704","Violation","bias","",""
"VIOL_4705","Violation","ex_parte","",""
"VIOL_4706","Violation","ex_parte","",""
"VIOL_4707","Violation","ex_parte","",""
"VIOL_4708","Violation","ex_parte","","2025-08-08"
"VIOL_4709","Violation","ex_parte","",""
"VIOL_4710","Violation","bias","",""
"VIOL_4711","Violation","ex_parte","",""
"VIOL_4712","Violation","ex_parte","",""
"VIOL_4713","Violation","ex_parte","",""
"VIOL_4714","Violation","ex_parte","","2025-08-08"
"VIOL_4715","Violation","ex_parte","",""
"VIOL_4716","Violation","bias","",""
"VIOL_4717","Violation","ex_parte","",""
"VIOL_4718","Violation","ex_parte","",""
"VIOL_4719","Violation","ex_parte","",""
"VIOL_4720","Violation","ex_parte","","2025-08-08"
"VIOL_4721","Violation","ex_parte","",""
"VIOL_4722","Violation","bias","",""
"VIOL_4723","Violation","ex_parte","",""
"VIOL_4724","Violation","ex_parte","",""
"VIOL_4725","Violation","ex_parte","",""
"VIOL_4726","Violation","ex_parte","","2025-08-08"
"VIOL_4727","Violation","ex_parte","",""
"VIOL_4728","Violation","bias","",""
"VIOL_4729","Violation","ex_parte","",""
"VIOL_4730","Violation","ex_parte","",""
"VIOL_4731","Violation","ex_parte","",""
"VIOL_4732","Violation","ex_parte","","2025-08-08"
"VIOL_4733","Violation","ex_parte","",""
"VIOL_4734","Violation","bias","",""
"VIOL_4735","Violation","ex_parte","",""
"VIOL_4736","Violation","ex_parte","",""
"VIOL_4737","Violation","ex_parte","",""
"VIOL_4738","Violation","ex_parte","","2025-08-08"
"VIOL_4739","Violation","ex_parte","",""
"VIOL_4740","Violation","bias","",""
"VIOL_4741","Violation","ex_parte","",""
"VIOL_4742","Violation","ex_parte","",""
"VIOL_4743","Violation","ex_parte","",""
"VIOL_4744","Violation","ex_parte","","2025-08-08"
"VIOL_4745","Violation","ex_parte","",""
"VIOL_4746","Violation","bias","",""
"VIOL_4747","Violation","ex_parte","",""
"VIOL_4748","Violation","ex_parte","",""
"VIOL_4749","Violation","ex_parte","",""
"VIOL_4750","Violation","ex_parte","","2025-08-08"
"VIOL_4751","Violation","ex_parte","",""
"VIOL_4752","Violation","bias","",""
"VIOL_4753","Violation","ex_parte","",""
"VIOL_4754","Violation","ex_parte","",""
"VIOL_4755","Violation","ex_parte","",""
"VIOL_4756","Violation","ex_parte","","2025-08-08"
"VIOL_4757","Violation","ex_parte","",""
"VIOL_4758","Violation","bias","",""
"VIOL_4759","Violation","ex_parte","",""
"VIOL_4760","Violation","ex_parte","",""
"VIOL_4761","Violation","ex_parte","",""
"VIOL_4762","Violation","ex_parte","","2025-08-08"
"VIOL_4763","Violation","ex_parte","",""
"VIOL_4764","Violation","bias","",""
"VIOL_4765","Violation","ex_parte","",""
"VIOL_4766","Violation","ex_parte","",""
"VIOL_4767","Violation","ex_parte","",""
"VIOL_4768","Violation","ex_parte","","2025-08-08"
"VIOL_4769","Violation","ex_parte","",""
"VIOL_4770","Violation","bias","",""
"VIOL_4771","Violation","ex_parte","",""
"VIOL_4772","Violation","ex_parte","",""
"VIOL_4773","Violation","ex_parte","",""
"VIOL_4774","Violation","ex_parte","","2025-08-08"
"VIOL_4775","Violation","ex_parte","",""
"VIOL_4776","Violation","bias","",""
"VIOL_4777","Violation","ex_parte","",""
"VIOL_4778","Violation","ex_parte","",""
"VIOL_4779","Violation","ex_parte","",""
"VIOL_4780","Violation","ex_parte","","2025-08-08"
"VIOL_4781","Violation","ex_parte","",""
"VIOL_4782","Violation","bias","",""
"VIOL_4783","Violation","ex_parte","",""
"VIOL_4784","Violation","ex_parte","",""
"VIOL_4785","Violation","ex_parte","",""
"VIOL_4786","Violation","ex_parte","","2025-08-08"
"VIOL_4787","Violation","ex_parte","",""
"VIOL_4788","Violation","bias","",""
"VIOL_4789","Violation","ex_parte","",""
"VIOL_4790","Violation","ex_parte","",""
"VIOL_4791","Violation","ex_parte","",""
"VIOL_4792","Violation","ex_parte","","2025-08-08"
"VIOL_4793","Violation","ex_parte","",""
"VIOL_4794","Violation","bias","",""
"VIOL_4795","Violation","ex_parte","",""
"VIOL_4796","Violation","ex_parte","",""
"VIOL_4797","Violation","ex_parte","",""
"VIOL_4798","Violation","ex_parte","","2025-08-08"
"VIOL_4799","Violation","ex_parte","",""
"VIOL_4800","Violation","bias","",""
"VIOL_4801","Violation","ex_parte","",""
"VIOL_4802","Violation","ex_parte","",""
"VIOL_4803","Violation","ex_parte","",""
"VIOL_4804","Violation","ex_parte","","2025-08-08"
"VIOL_4805","Violation","ex_parte","",""
"VIOL_4806","Violation","bias","",""
"VIOL_4807","Violation","ex_parte","",""
"VIOL_4808","Violation","ex_parte","",""
"VIOL_4809","Violation","ex_parte","",""
"VIOL_4810","Violation","ex_parte","","2025-08-08"
"VIOL_4811","Violation","ex_parte","",""
"VIOL_4812","Violation","bias","",""
"VIOL_4813","Violation","ex_parte","",""
"VIOL_4814","Violation","ex_parte","",""
"VIOL_4815","Violation","ex_parte","",""
"VIOL_4816","Violation","ex_parte","","2025-08-08"
"VIOL_4817","Violation","ex_parte","",""
"VIOL_4818","Violation","bias","",""
"VIOL_4819","Violation","ex_parte","",""
"VIOL_4820","Violation","ex_parte","",""
"VIOL_4821","Violation","ex_parte","",""
"VIOL_4822","Violation","ex_parte","","2025-08-08"
"VIOL_4823","Violation","ex_parte","",""
"VIOL_4824","Violation","bias","",""
"VIOL_4825","Violation","ex_parte","",""
"VIOL_4826","Violation","ex_parte","",""
"VIOL_4827","Violation","ex_parte","",""
"VIOL_4828","Violation","ex_parte","","2025-08-08"
"VIOL_4829","Violation","ex_parte","",""
"VIOL_4830","Violation","bias","",""
"VIOL_4831","Violation","ex_parte","",""
"VIOL_4832","Violation","ex_parte","",""
"VIOL_4833","Violation","ex_parte","",""
"VIOL_4834","Violation","ex_parte","","2025-08-08"
"VIOL_4835","Violation","ex_parte","",""
"VIOL_4836","Violation","bias","",""
"VIOL_4837","Violation","ex_parte","",""
"VIOL_4838","Violation","ex_parte","",""
"VIOL_4839","Violation","ex_parte","",""
"VIOL_4840","Violation","ex_parte","","2025-08-08"
"VIOL_4841","Violation","ex_parte","",""
"VIOL_4842","Violation","bias","",""
"VIOL_4843","Violation","ex_parte","",""
"VIOL_4844","Violation","ex_parte","",""
"VIOL_4845","Violation","ex_parte","",""
"VIOL_4846","Violation","ex_parte","","2025-08-08"
"VIOL_4847","Violation","ex_parte","",""
"VIOL_4848","Violation","bias","",""
"VIOL_4849","Violation","ex_parte","",""
"VIOL_4850","Violation","ex_parte","",""
"VIOL_4851","Violation","ex_parte","",""
"VIOL_4852","Violation","ex_parte","","2025-08-08"
"VIOL_4853","Violation","ex_parte","",""
"VIOL_4854","Violation","bias","",""
"VIOL_4855","Violation","ex_parte","",""
"VIOL_4856","Violation","ex_parte","",""
"VIOL_4857","Violation","ex_parte","",""
"VIOL_4858","Violation","ex_parte","","2025-08-08"
"VIOL_4859","Violation","ex_parte","",""
"VIOL_4860","Violation","bias","",""
"VIOL_4861","Violation","ex_parte","",""
"VIOL_4862","Violation","ex_parte","",""
"VIOL_4863","Violation","ex_parte","",""
"VIOL_4864","Violation","ex_parte","","2025-08-08"
"VIOL_4865","Violation","ex_parte","",""
"VIOL_4866","Violation","bias","",""
"VIOL_4867","Violation","ex_parte","",""
"VIOL_4868","Violation","ex_parte","",""
"VIOL_4869","Violation","ex_parte","",""
"VIOL_4870","Violation","ex_parte","","2025-08-08"
"VIOL_4871","Violation","ex_parte","",""
"VIOL_4872","Violation","bias","",""
"VIOL_4873","Violation","ex_parte","",""
"VIOL_4874","Violation","ex_parte","",""
"VIOL_4875","Violation","ex_parte","",""
"VIOL_4876","Violation","ex_parte","","2025-08-08"
"VIOL_4877","Violation","ex_parte","",""
"VIOL_4878","Violation","bias","",""
"VIOL_4879","Violation","ex_parte","",""
"VIOL_4880","Violation","ex_parte","",""
"VIOL_4881","Violation","ex_parte","",""
"VIOL_4882","Violation","ex_parte","","2025-08-08"
"VIOL_4883","Violation","ex_parte","",""
"VIOL_4884","Violation","bias","",""
"VIOL_4885","Violation","ex_parte","",""
"VIOL_4886","Violation","ex_parte","",""
"VIOL_4887","Violation","ex_parte","",""
"VIOL_4888","Violation","ex_parte","","2025-08-08"
"VIOL_4889","Violation","ex_parte","",""
"VIOL_4890","Violation","bias","",""
"VIOL_4891","Violation","ex_parte","",""
"VIOL_4892","Violation","ex_parte","",""
"VIOL_4893","Violation","ex_parte","",""
"VIOL_4894","Violation","ex_parte","","2025-08-08"
"VIOL_4895","Violation","ex_parte","",""
"VIOL_4896","Violation","bias","",""
"VIOL_4897","Violation","ex_parte","",""
"VIOL_4898","Violation","ex_parte","",""
"VIOL_4899","Violation","ex_parte","",""
"VIOL_4900","Violation","ex_parte","","2025-08-08"
"VIOL_4901","Violation","ex_parte","",""
"VIOL_4902","Violation","bias","",""
"VIOL_4903","Violation","ex_parte","",""
"VIOL_4904","Violation","ex_parte","",""
"VIOL_4905","Violation","ex_parte","",""
"VIOL_4906","Violation","ex_parte","","2025-08-08"
"VIOL_4907","Violation","ex_parte","",""
"VIOL_4908","Violation","bias","",""
"VIOL_4909","Violation","ex_parte","",""
"VIOL_4910","Violation","ex_parte","",""
"VIOL_4911","Violation","ex_parte","",""
"VIOL_4912","Violation","ex_parte","","2025-08-08"
"VIOL_4913","Violation","ex_parte","",""
"VIOL_4914","Violation","bias","",""
"VIOL_4915","Violation","ex_parte","",""
"VIOL_4916","Violation","ex_parte","",""
