file,page,sentence,hits
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0010.pdf,1,"The Court Orders tha€ a deviation, effective May 3, 2024i sh'al lbe Ordered based upon'ttie Michigan CWild'Suppo Frtormul aDeGidtions ,speieiflcnll7""1,04(E,)(1'9 Jf,ig ""the amount cal.culoted 6oes not exceed $2Q ,aria the-administrative cast to enrorce.and procees payments ouWeigt*s the benefilof the minimal amourits."" Page lO.of 14 Pigors v Watson Judgmeni Custody, PT, CS 2024,001507=DC",ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0012.pdf,1,"(Note: See following pages for further detail) Family Used for Calculation Results Children in Common (youngest to oldest) LINCOLN WATSON Calculation Between EMILY WATSON and ANDREW PIGORS Total Other Children - :ozi ucsr- 2.08(A) 1 None aS 1 Child 2 Children 3 Children 4 Children 5+ Children Payer EMILY Average Overnights with Payer 182.5 Base Support after PTO $37.00 HC Premium Adjustment -$58.00 Subtotals -$21 .00 Ordinary Medical $20.00 Child Care $163.00 Benefit Credit $0.00 Totals $162.00 Net Income Calculation - :ozi MCSF z.ot(c) EMILY WATSON ANDREW PIGORS Monthly Gross.lncome $5,372.25 $3,480.00 Monthly Deductions and Adjustments $2,047.71 !5545.47 Monthly Net Income $3,324.54 $2,934.53 Family Net Income $6,259.07 Share of Net Income 53.12% 46.88% Base Support Calculation - zozt MCSF 3.02(A) Base Support Amount $618.00 $545.00 Average Overnights (Highest Tier) 182.5 182.5 Payer's Base Support Amount after PTO $37.00 $0.00 Health Care Premium Allocation - zozi MCSF 3.05(C) Morithly Insurance Premiums $368.00 $0.00 Calculation Children Covered 1 o Additional Qualifying Children Covered 1 o Additional People Covered 1 o Per Capita $122.67 $0.00 Amount Attributable to Children ",ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0007.pdf,1,"On April 29, 2024 an Ex Parte Order for Custody, Parenting Time and Child Support following Facilitative Information Gathering Conference was entered for the following: Joint Legal and Joint Physical Custody of minor child, LINCOLN (age 19 months) Parenting Time on alternating weeks with exclianges on Friday at 5:30pm at the Muskegon Police Departii'ient.",ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0007.pdf,1,Child Support obligations calculated with application of each party exercising 182.5 overnights each year.,ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0009.pdf,1,"PARENTING TIME, AND Cffl,D StJPPORT FOLLOWING FACILITATIVE INFORMATION GATHERING CONFERENCE Emily Ann Watson, Defendant.",ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0009.pdf,1,"McNeill Family Court Judge A Complaint for Custody having been filed in this matter involving a minor child; the parties having had a Facilitative Information Gathering Conference with a representative of Family Court Services on 4/26/2024; Plaintiff having attended said Conference virtually; Defendant having attended said Conference virtually; said conference having resulted in no agreement upon the terms of an Ex Paite Order for Custody, Parenting time and Child Support; the Court being so advised and it appearing to the Court that the entry of an Ex Parte Order pursuant to MCR 3.207 is now appropriate: FINDINGS 1.",ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0009.pdf,1,The motlier has been granted a Personal Protection Order (23-005907-PP) against the father.,protection order
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0009.pdf,1,The mother alfeges that the father has a past history of drug use and expressed concern that his alleged erratic behavior is related to current use.,drug
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0003.pdf,1,"WATSON, Defendant Defendant requested, and the Court signed an ex parte order suspending the Plaintiff's parenting time.",suspend
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0003.pdf,1,"The Court has serious concerns regarding the state of the Plaintiff's mental health, which could be a culmination of the job loss, homelessness and family loss he has endured over the past several months.",mental
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0003.pdf,1,"The Court considered supervised parenting time, and the Plaintiff insisted that he would not exercise supervised parenting time.",supervised
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0004.pdf,1,"IT IS HEREBY ORDERED that the Plaintiff, Andrew Pigors, shall obtain a mental health assessment and provide it to the Court.",mental
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0004.pdf,1,"* He has support of friends and family, None of the above statements are what he testified to in Court.",ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0004.pdf,1,"Further, he made concerning calls to the Defendant's family/friends and acknowledged that he again violated the PPO by contacting the Defendant.",ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0006.pdf,1,"This matter was before Brandy Klapatch, Family Court Specialist for the Muskegon County Family Court Services pursuant to Plaintiff"" s Motion for Make Up Parenting Time; said Specialist having reviewed the Motion and Case File hereby requests the entry of the proposed Order set forth below: THE FAMILY COURT SPECIALIST FINDS: 1, On April 1, 2024 a Summons and Complaint for Custody, Parenting Time and Child Support was filed with the Court.",ppo
scanned_300/SCANNEDcustody scanned_0001/custody scanned_0006.pdf,1,Parties were met with separately due to a Personal Protection Order (23-005907-PP).,protection order
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0029.pdf,1,"The respondent pled guilty to the violations in the motion to show cause (compiete item 10 and,ifapproptia!e.items 1l and 12) 4.",violation
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0029.pdf,1,A hearing on the violation is scheduled for h+ Date Time at in .accordance with MCR 3.708(F).,violation
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0029.pdf,1,The respondent shall reimburse for pxppnses incurred Name of state or local unit of government in relation to the violation as follows' € 13.,violation
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0029.pdf,1,cc 382a (3/12) ORDER AFTER HEARING ON SHOW CAUSE FOR VIOLATING VALID PERSONAUFOREIGN PROTECTION ORDER MCL 769.1f.,protection order
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0030.pdf,1,"OrderenteredafterviolationhearingpursuanttoMCR3.708(H),heldasaresultof 2Fa.",violation
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0030.pdf,1,The respondent is not in contempt.,contempt
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0030.pdf,1,The hearing on the violation is adjourned to Reason: € 8.,violation
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0030.pdf,1,"The respondent shall reimburse for expenses incurred Name of state or local unit of government in relation to the violation as follows' TO THE CLERK OF THE COURT: Unless item 8 is checked, you are required to send this order to the Michigan State Police pursuant to MCL 769.1 6a, along with anyfingerprintcardprovidedbythelawenforcementagency.",violation
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0030.pdf,1,"MCL 769.1 6a, MCR 3.708(H) CC384 (3/13) ORDERAFTERHEARINGONVIOLATIONOFVALIDPERSONAL/FOREIGNPROTECTIONORDER",violation
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0027.pdf,1,"yo-t-PF .,,,Nny- Personal Protection Order (Domestlc Relatlonshlp} (3/23) Page 2 of 2 IT iS ORDERED: 6.",protection order
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0027.pdf,1,"IU aap.threateningtobiiiorphysicaiiyin3 ursNam""E)!'eilJ fflS .",threat
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0027.pdf,1,"8, Violation of this order subjects respondent to immediate arrest and to the civil and criminal contempt powers of the court.","contempt,violation"
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0027.pdf,1,"If respondent vio(ates this order in a jurisdiction other than this state ,responden tis subiect to enforcement and penalties of the state ,Indian tribe, or United States tenitory under whose jurisdiction the violation occurred.",violation
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0028.pdf,1,Petition for Personal Protection Order (Domestic Relationship) (3/23) Case No.,protection order
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0028.pdf,1,threatening to kill or physically injure € h.interferingwithmeatmyplaceofemploymentoreducationorengaginginconductthatimpairsmyemployment or educational relationship or environment.,threat
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0028.pdf,1,"intentionally causing me mental distress or exerting control over me by: € injuring, killing, torturing, or neglecting, or threatening to injure, kill, torture, or neglect any animal in which I have an ownership interest.","mental,threat"
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0028.pdf,1,I make this petition under the authority of MCL 600.2950/MCL 600.2950a and ask the court to grant a personal protection order.,protection order
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0026.pdf,1,An amended personal protection order shall be issued.,protection order
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0026.pdf,1,The conditions of the existing personal protection order are € 6 .,protection order
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0026.pdf,1,rminate the personal protection orderis denied and the existing personal protection order 8 .,protection order
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0026.pdf,1,"ili hot< u Date Movingparty CC 385 (3/08) ORDER ON MOTION TO MODIFY, EXTEND, OR TERMINATE PERSONAL PROTECTION ORDER MCR 3707",protection order
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0025.pdf,1,The conditions of the existing personal protection order are continued except as to the new expirahon date.,protection order
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0025.pdf,1,The motion to terminate the personal protection orderis granted.,protection order
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0023.pdf,1,"OrderenteredafferviolationhearingpursuanttoMCR3.708(H),heldasaresultof ga.",violation
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0023.pdf,1,The respondent pled guilty € d The respondent is not in contempt 5 .,contempt
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0023.pdf,1,The hearing on the violation is adjourned to Reason' ] 8 .,violation
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0023.pdf,1,"The respondent shall pay a fine of $ r i)I =xpeiibes iiicuned L]12ThereSpondenlSha""re'mburs'xameorsiaieoriocaiun:torgoveripi'r)qpt:-;==,-':"".ii-i-.-:r',a,::=:t'::""::'.;i:s inrelationtotheviolationasfollows .:t:i"" l t';"" ' i'-'J' rlay""-' """"-i""'(:"" """" 2/28/2025 Date TO THE CLERK OF THE COURT Unless item 8 ts checked, you are required to send this order to the Mtchigan'8tetePolce'pur'sunrft tg MCL 739.",violation
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0023.pdf,1,"MCL 769 1 6a, MCR 3 708(H) CC3B4 (3/13) ORDERAFTERHEARINGONVIOLATIONOFVALIDPERSONAL/FOREIGNPROTECTIONORDER",violation
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0022.pdf,1,An amended personal protection ordershall be issued.,protection order
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0022.pdf,1,"Date %oving party cc 385 (3/08) ORDER ON MOTION TO MODIFY, EXTEND, OR TERMINATE PERSONAL PROTECTION ORDER MCR 3.707",protection order
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0020.pdf,1,14th JUDICIAL CIRCUIT ORDER AFTER HEARING ON i 2023-005907-PP VIOLATION OF VALID PERSONAL/ couNTY I MUSKEGON FOREIGN PROTECTION ORDER I Courtaddress Courttelephoneno.,"protection order,violation"
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0020.pdf,1,"1.Order entered after violation hearing pursuant to MCR 3.708(H), held as a result of a,.",violation
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0020.pdf,1,Therespondentwaspresentatthehearingonviolationofavalidpersonal/foreignprotectionorderandwasadvisedofthe right to present evidence and to examine and cross-exainine witnesses.,violation
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0020.pdf,1,"aB.y proof beyond a reasonable doubt ,the responden t-Va Sfound guilty of crimina lcontempt.",contempt
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0020.pdf,1,"By clear and convincing evidence, the respondent was found guilty of civil contempt.",contempt
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0020.pdf,1,The respondent is not in contempt.,contempt
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0020.pdf,1,The hearing on the violation is adjourned to Reason: € 8.,violation
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0020.pdf,1,"The respondent shall reimburse frir expenses incorred Name of state or local unit of government in relation to the violation as follows TO THE CLERK OF THE COURT: Unless item 8is checked, you are required to send this order to the Michigan State Police pursuant to MCL 769.l6a, along with anyfingerprintcardprovidedbythelawanforcementagency.",violation
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0020.pdf,1,MCR 3.708(H) CC384 (3/13 ) ORDERAFTERHEARINGONVIOLATIONOFVALIDPERSONAL/FOREIGNPROTECTIONORDER,violation
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0021.pdf,1,An amended personal protection ordershall be issued.,protection order
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0019.pdf,1,The respondent was present at the show-cause hearing on violation of a valid personal/foreign protection order and was advised of his/her rights.,"protection order,violation"
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0019.pdf,1,The respondent pled guilty to the violations in the motion to show CauSe (complete item 10 and.,violation
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0019.pdf,1,A hearing on the violation is scheduled for Time Date in ;.'iccordance with MCR 3.708(F).,violation
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0019.pdf,1,"The respondent shall reimburse frir expenses incurred Name of state or local unit of government in relation to the violation as follows' !,, 10/30/2024 When item 3is checked, you are required to send this orderto the Michigan State Police pursuantto MCL 769.l6a, along with any fingerprint card provided by the law enforcement agency.",violation
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0017.pdf,1,"(continued) ""*@e.stalk inaSg define udnde Mr C Lyso.oi ihan dMC L';'so.<a tihiia tinclud ebsu tis no tlimite tdo: Bollowing petitioner Or appearing within his/her sight.",stalk
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0017.pdf,1,CjA .threatenin tgo kil lor physical lyinjure M-l [!,threat
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0017.pdf,1,Violation of this order subjects respondent to immediate arrest and to the civil and criminal contempt powers of the court.,"contempt,violation"
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0017.pdf,1,"If respondent violates this order in a jurisdiction other than this state, respondent is subject to enforcement and penalties of the state, Indian tribe, or United States territory under whose jurisdiction the violation occurred.",violation
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0018.pdf,1,"Jenn yL McNeill P-58235 Bar no t OrderenteredafterviolationhearingpursuanttoMCR3.708(H),heldasaresultof jPa.",violation
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0018.pdf,1,The respondent is not in contempt.,contempt
scanned_300/SCANNEDcourt docs ppo cust scanned_0029/court docs ppo cust scanned_0018.pdf,1,The hearing on the violation is adjourned to Reason ' € 8 .,violation
